tissue	phenotype	rcp_threshold	corr_eqtl_gwas_pearson	corr_eqtl_gwas_spearman	concordance_pearson	concordance_pearson_ci95lower	concordance_pearson_ci95upper	concordance_pearson_pval	concordance_spearman	conc_baseline_pearson	conc_baseline_pearson_ci95lower	conc_baseline_pearson_ci95upper	conc_baseline_spearman	n	ld_1st_quartile	ld_median	ld_3rd_quartile
Testis	BCAC_ER_positive_BreastCancer_EUR	0	0.0758249913549253	0.11771657297478	0.0949483148196768	0.0657195346364888	0.124014298164097	2.29794709214812e-10	0.128804320159029	0.0818927378105176	0.0473772035178471	0.116212945111705	0.112350466930301	4441	0.0126919801046487	0.0526903015506255	0.174236382194319
Thyroid	BCAC_ER_positive_BreastCancer_EUR	0	0.0623559897444076	0.143100235158188	0.132023946217155	0.105657192543019	0.158205190333631	2.53275711431543e-22	0.17452047133171	0.12073168606943	0.0891017827705302	0.152118329245281	0.163302052191907	5373	0.0108108952358674	0.0494952182541966	0.178177140866274
Uterus	BCAC_ER_positive_BreastCancer_EUR	0	0.568405593130075	0.8	0.169741621330095	0.0954456103040161	0.242156968214385	9.39013454934398e-06	0.177494252664086	0.148758106240018	0.0615200706203671	0.233740531618405	0.15608690311784	674	0.017810213737214	0.0609083473127508	0.178808287549072
Vagina	BCAC_ER_positive_BreastCancer_EUR	0	0.540440444596112	0.4	0.154015764533308	0.0714798532391623	0.23445687767416	0.000281187977703729	0.16982042604709	0.157638092826175	0.0616141445141583	0.250770689513176	0.172319146883687	552	0.0157976089719964	0.0560653218767906	0.186209403321855
Whole_Blood	BCAC_ER_positive_BreastCancer_EUR	0	0.109099488695174	0.00619148293566898	0.130101794809363	0.101040104910966	0.158941644055087	3.50278065144026e-18	0.165316853038017	0.132226712493966	0.0975265543013006	0.166605774608429	0.175856444117949	4430	0.0110135872037232	0.0498518757369658	0.169522244412056
Adipose_Subcutaneous	BCAC_Overall_BreastCancer_EUR	0	0.0751955874583438	0.058111080224386	0.127813272179875	0.100531881943466	0.154902608074176	9.03927037095231e-20	0.166460819521118	0.12357951024945	0.0910108558697091	0.155884091589328	0.163280164416505	5030	0.0127131819666467	0.0566754580560333	0.202269775435127
Adipose_Subcutaneous	BCAC_Overall_BreastCancer_EUR	0.01	0.0481985148586574	0.0688303423282218	0.512058806483609	0.365092168850577	0.634124012501405	3.08988576795859e-09	0.536175885177949	0.161006296998308	0.10175251473523	0.219121700162995	0.201852464417239	118	0.048099954139555	0.119387899328887	0.386766032521893
Adipose_Subcutaneous	BCAC_Overall_BreastCancer_EUR	0.05	0.0650748635957398	0.0434885652862341	0.51171800725695	0.192234223555115	0.733126078939787	0.00325592055229952	0.529032258064516	0.237061749574494	0.126667138216987	0.341655855977503	0.285993961003031	31	0.0730932207682705	0.140053142964773	0.455236809423798
Adipose_Subcutaneous	BCAC_Overall_BreastCancer_EUR	0.1	-0.0165794659363117	-0.0187776692929342	0.573592397374113	0.161444374173029	0.815372005192031	0.0102375024496639	0.485964912280702	0.306640326222733	0.169498058817688	0.432132421959365	0.355654870836624	19	0.0714325454190173	0.140053142964773	0.472157266219223
Adipose_Subcutaneous	BCAC_Overall_BreastCancer_EUR	0.2	-0.0116446468684558	-0.035944058328572	0.524227795779206	-0.378090681583704	0.915765501629243	0.2271090986615	0.642857142857143	0.176497653137333	-0.062806702005283	0.396610503661366	0.304262043515592	7	0.0390641266769387	0.140053142964773	0.3468832422464
Adipose_Visceral_Omentum	BCAC_Overall_BreastCancer_EUR	0	0.109083395044404	0.0763980439568968	0.12603602356456	0.0942553810446317	0.157560050378579	1.26672635803596e-14	0.149491566680783	0.128201841125502	0.0904595768698916	0.165576378579966	0.142637195478568	3714	0.0116946160457484	0.051331509767655	0.180557763339238
Adipose_Visceral_Omentum	BCAC_Overall_BreastCancer_EUR	0.01	0.0720490974676786	0.0488642792016566	0.411750907739848	0.10123868631197	0.649161892088142	0.0113395392419854	0.260787102892366	0.171137959087382	0.0687062174452426	0.269999060947536	0.17716805003128	37	0.0183442878720287	0.0765674658957606	0.265551544730326
Adipose_Visceral_Omentum	BCAC_Overall_BreastCancer_EUR	0.05	0.159956613060908	0.066721689612499	0.572934813802624	-0.316813493619674	0.926326418538727	0.178791444475061	0.392857142857143	0.186302091728546	-0.0527024706327825	0.405119406630039	0.219437340153453	7	0.0331826810130708	0.109540487490262	0.198025096521446
Adipose_Visceral_Omentum	BCAC_Overall_BreastCancer_EUR	0.1	0.175976671546578	0.141983806113437	0.826984642571915	-0.653534222121197	0.996248876560559	0.173015357428085	0.4	0.0194922252626228	-0.297856683088517	0.332961520014018	0.0680161943319838	4	0.0494467423507724	0.0876256455893679	0.168312856066314
Adrenal_Gland	BCAC_Overall_BreastCancer_EUR	0	0.128646088772299	0.0885891447505151	0.137901216604923	0.0940537682922776	0.181214710672586	9.95238349172257e-10	0.173608668891655	0.152793030750253	0.100988422224753	0.203771322904379	0.184280273676111	1947	0.013553704484521	0.0555920821180359	0.177505264204866
Adrenal_Gland	BCAC_Overall_BreastCancer_EUR	0.01	0.0963747096352688	0.0525730097926428	0.66995504613373	0.0105092257949102	0.923280154889225	0.0483412987656996	0.583333333333333	0.315637507174026	0.113712541141269	0.492520312886442	0.339203789966803	9	0.0312967320931562	0.18308498576882	0.369542342728856
Artery_Aorta	BCAC_Overall_BreastCancer_EUR	0	0.106115827452044	0.0846501299536486	0.131472273155632	0.100568243072115	0.162122854347662	1.43765951815845e-16	0.165734080109663	0.112457841866235	0.075584802610037	0.149023743926433	0.149770627830246	3917	0.0105909870719564	0.0460995346021248	0.162805517334147
Artery_Aorta	BCAC_Overall_BreastCancer_EUR	0.01	0.126899941291165	0.10147301602383	0.349999537966781	0.152886677394061	0.520329573773162	0.000773176654918782	0.34236780278525	0.108935298778173	0.0402678616859434	0.176578597137749	0.144002634156174	89	0.0194238088518359	0.0631635149112296	0.235197752868117
Artery_Aorta	BCAC_Overall_BreastCancer_EUR	0.05	0.0852035896404686	0.0932175179085274	0.21015638294064	-0.269807359786486	0.606474643894484	0.38782733717695	0.302897278314311	0.0643242632311112	-0.0810913238127654	0.207058554224204	0.0680405579169713	19	0.0109060303144582	0.0225316892685403	0.184243785018216
Artery_Aorta	BCAC_Overall_BreastCancer_EUR	0.1	0.0989564422321588	0.125903270997658	0.655329789282915	-0.0155669446733674	0.91933825934312	0.055362371249684	0.733333333333333	0.125857695201477	-0.0834073498265221	0.324491266440853	0.193974564761082	9	0.0171452387982195	0.0314267285495504	0.131285601257894
Artery_Aorta	BCAC_Overall_BreastCancer_EUR	0.2	0.0832845312543273	0.150231863549646	0.790313663369591	-0.303742328816812	0.985454781822106	0.11156661721739	0.6	0.346253103685279	0.0656100575381903	0.576133571668801	0.341350601295097	5	0.0171452387982195	0.0445198326375984	0.330433703827028
Artery_Coronary	BCAC_Overall_BreastCancer_EUR	0	0.124922359973489	0.0670988427143816	0.167883396813712	0.117697847588808	0.217213592626272	9.90058351164613e-11	0.180072405715399	0.173191294440958	0.114393510519585	0.230779929082931	0.18180824020195	1466	0.0149872024039221	0.0556824931201541	0.176256548102313
Artery_Coronary	BCAC_Overall_BreastCancer_EUR	0.01	0.0730935234832563	0.0371078780513676	0.04584849506722	-0.87167781051603	0.892031713573617	0.941644341389198	0.1	0.333834177903939	0.0516155473244912	0.566675975759013	0.379509713228492	5	0.0745824790516453	0.113912767222199	0.412402723524821
Artery_Tibial	BCAC_Overall_BreastCancer_EUR	0	0.077816156073254	0.0640408336376137	0.130838809037654	0.10412815164236	0.157360859686198	1.92732561360151e-21	0.167461732492941	0.136406822103186	0.104690586680205	0.16784586975487	0.167029047721205	5239	0.0115410719264087	0.0541263190707	0.194897892571748
Artery_Tibial	BCAC_Overall_BreastCancer_EUR	0.01	0.0751188241421156	0.0700529748355746	0.411938129323495	0.214067223846119	0.577335232613166	0.000120455869618654	0.426223620196128	0.155837837937796	0.0852947961400071	0.224826307827071	0.197490615699031	82	0.0263688085189528	0.101837090433627	0.272391150748944
Artery_Tibial	BCAC_Overall_BreastCancer_EUR	0.05	0.0586638775004177	0.00839843144552604	0.638762960979052	0.259983112969189	0.847178574897675	0.00324209303050216	0.598245614035088	0.0226675528712072	-0.122394808302745	0.16678167220752	0.0767179917897783	19	0.0496509160414437	0.100895425082143	0.31155130271074
Artery_Tibial	BCAC_Overall_BreastCancer_EUR	0.1	0.095448854182301	-0.0175846834705835	0.930636832796173	0.656479801668805	0.987628404354031	0.000791508057350579	0.928571428571429	0.191046517951029	-0.0328821821479554	0.396711586257127	0.211446781067034	8	0.0665639621607421	0.21273010406025	0.364323163327918
Artery_Tibial	BCAC_Overall_BreastCancer_EUR	0.2	0.131607303550528	0.0180673699082534	0.958813818185427	NA	NA	0.183346595098457	1	0.275778479091632	-0.0938113201495213	0.578564696544723	0.211568409343715	3	0.0673294978380716	0.12989015835271	0.478491372044402
Brain_Amygdala	BCAC_Overall_BreastCancer_EUR	0	0.182687659168721	0.18610093050833	0.121354557602245	0.0478921196870264	0.193511211950376	0.00125485577354859	0.136210177571677	0.182809905712067	0.0984523789357898	0.264558890217824	0.188913110318834	704	0.014612582992807	0.0618923881796513	0.192345675850222
Brain_Anterior_cingulate_cortex_BA24	BCAC_Overall_BreastCancer_EUR	0	0.115051711396693	0.101158172523141	0.157266889560534	0.0973220277993	0.216074826842475	3.58098130789925e-07	0.17539629624596	0.160146887902188	0.0903350522211875	0.228392562695099	0.170870343785034	1037	0.0157417928770078	0.058057560535374	0.150492018817017
Brain_Anterior_cingulate_cortex_BA24	BCAC_Overall_BreastCancer_EUR	0.01	-0.0403144721226866	0.0252509656447918	0.539428612961234	-0.194300532415277	0.886106123497348	0.133909763450648	0.516666666666667	0.0127660140863432	-0.198415806233516	0.222815086170128	0.049209010716629	9	0.0292083267551055	0.0948275039629269	0.146731341399486
Brain_Caudate_basal_ganglia	BCAC_Overall_BreastCancer_EUR	0	0.134646558803993	0.0989298330270934	0.116904421352684	0.0737738537007887	0.159598483361793	1.27735423683876e-07	0.149175285579282	0.117364797552186	0.066775543984361	0.167352170711725	0.145419009386231	2030	0.0111364782749009	0.045775124547837	0.145324606263971
Brain_Caudate_basal_ganglia	BCAC_Overall_BreastCancer_EUR	0.01	0.0866239520511034	0.104054674627531	0.258202147290244	-0.292786840979163	0.680462065910343	0.352811655606163	0.203571428571429	0.0574207501349528	-0.108331203760045	0.220066468059964	0.0799681468597414	15	0.0284407723163599	0.0422495843432082	0.153582118244093
Brain_Cerebellar_Hemisphere	BCAC_Overall_BreastCancer_EUR	0	0.167559583843187	0.126045059278015	0.108564008453587	0.0710348897836499	0.14578620002601	1.69491804012697e-08	0.11993556978379	0.105017025091117	0.0606362342708938	0.148983413954657	0.115105310484494	2686	0.00955606218350831	0.0453963093342357	0.148239988848291
Brain_Cerebellar_Hemisphere	BCAC_Overall_BreastCancer_EUR	0.01	0.0365517937122362	0.0819260914352192	0.515816711972948	-0.296702117003781	0.895127016783843	0.190702538341041	0.642857142857143	0.301555235970136	0.0847088971519242	0.491128649435241	0.291113949341797	8	0.0292492753470634	0.191895071155521	0.281080063398108
Brain_Cerebellum	BCAC_Overall_BreastCancer_EUR	0	0.121577697498893	0.0661438463413667	0.15048172819581	0.116645561870608	0.183968977669765	7.30525947786834e-18	0.17562925441834	0.152334579150996	0.112644326278162	0.191539487934685	0.177239047432801	3239	0.0102775881966217	0.0477626853052592	0.15909359910545
Brain_Cerebellum	BCAC_Overall_BreastCancer_EUR	0.01	0.220633344208368	0.184015663071318	0.460866522134377	0.170081188486718	0.677820805411427	0.00315080925316581	0.411943319838057	0.147896036215872	0.0465062041782869	0.246269638855851	0.199719029538918	39	0.0170866648095787	0.0581139825579724	0.246942017220046
Brain_Cerebellum	BCAC_Overall_BreastCancer_EUR	0.05	-0.0582401193609854	-0.00779163970858366	0.547436281176091	-0.25598715522592	0.90355185777743	0.160193661632189	0.666666666666667	-0.0752342825988926	-0.295674597142571	0.152813277000753	-0.0422288753093002	8	0.0207787116185872	0.0636516887253946	0.34762901996387
Brain_Cerebellum	BCAC_Overall_BreastCancer_EUR	0.1	-0.120995781241259	-0.127390710846864	0.748117261681291	-0.161493920302769	0.970466560141782	0.0871770314763017	0.714285714285714	0.106640996145016	-0.155950420387717	0.355154080730425	0.154889716061156	6	0.032999932600847	0.160631096236551	0.553373563219521
Brain_Cerebellum	BCAC_Overall_BreastCancer_EUR	0.2	-0.0869946610002874	-0.0415394090944803	0.871768126619739	NA	NA	0.325947090625197	0.5	0.227866521411665	-0.183814502745509	0.571537811173919	0.362307692307692	3	0.366375639492202	0.656245834847347	0.714085672433493
Brain_Cortex	BCAC_Overall_BreastCancer_EUR	0	0.100899755456222	0.05323547227825	0.160425523062237	0.120577419552629	0.199757471642466	6.96692064136967e-15	0.182232018907465	0.156605825502488	0.109574013333394	0.202937963264875	0.183923711711792	2327	0.0122919453220333	0.0539863975113331	0.161590675870741
Brain_Cortex	BCAC_Overall_BreastCancer_EUR	0.01	0.0549212261994972	0.0491478281533019	0.383634506525868	0.152175515619175	0.575201734623155	0.00175247331364298	0.381977196758093	0.165292550346886	0.0845984416223245	0.243832651130604	0.180809591035669	64	0.025010346317017	0.0755044906540888	0.207121636987496
Brain_Cortex	BCAC_Overall_BreastCancer_EUR	0.05	0.0116061744478544	0.0387003977644557	0.190791748854919	-0.336763488600899	0.627180546047875	0.479066789200588	0.126470588235294	0.147162646990515	-0.0112601029597376	0.29837845350801	0.156090845167607	16	0.0262718484814638	0.0537594687804203	0.146582636452024
Brain_Cortex	BCAC_Overall_BreastCancer_EUR	0.1	-0.0395715800609301	-0.0543007206708991	0.494427811054381	-0.196311053427119	0.857202803891957	0.146312961411102	0.503030303030303	0.334856017559425	0.142961157559731	0.50248722254342	0.34995345712106	10	0.0176276683202706	0.0664622261172216	0.212187565259066
Brain_Cortex	BCAC_Overall_BreastCancer_EUR	0.2	-0.0834440865205553	-0.150472262313329	0.186911222132975	-0.736346371492836	0.86696296600683	0.722898113801104	0.428571428571429	0.191340964557726	-0.0680770193622052	0.426523979446867	0.275665565913674	6	0.0614406171073035	0.0765190441966502	0.212187565259066
Brain_Cortex	BCAC_Overall_BreastCancer_EUR	0.5	-0.0994868595062521	-0.168674890081772	-0.204348368188288	-0.974121351687088	0.941681795673502	0.795651631811712	-0.2	0.316015552177018	0.00499823882135002	0.571286436630279	0.278424015009381	4	0.0714838351271398	0.166955658198532	0.351302791051851
Brain_Frontal_Cortex_BA9	BCAC_Overall_BreastCancer_EUR	0	0.132289417819114	0.126178251369471	0.082277997804389	0.0371717812949693	0.127049631920715	0.000359280107333829	0.0964100132737094	0.103181259046628	0.0504960637795294	0.155293777077397	0.115021410622572	1877	0.0123531637047987	0.0492676963126571	0.142705333439348
Brain_Frontal_Cortex_BA9	BCAC_Overall_BreastCancer_EUR	0.01	-0.0856817333747737	-0.0813710666760104	-0.175357410180603	-0.820115698805163	0.665595454124699	0.706859933191382	-0.0357142857142857	0.417562756512893	0.191398800344294	0.601621160788645	0.398855311355311	7	0.0984789263491674	0.322611999672715	0.504091646199528
Brain_Frontal_Cortex_BA9	BCAC_Overall_BreastCancer_EUR	0.05	-0.0728918566783377	0.0421846322446538	0.433224125765487	-0.904441923025305	0.984428529723046	0.566775874234513	0.4	0.298160901082241	-0.0191584813400528	0.560910392225189	0.315587044534413	4	0.0530104090863988	0.195717063693985	0.406020458466373
Brain_Frontal_Cortex_BA9	BCAC_Overall_BreastCancer_EUR	0.1	0.45501095377498	0.204593492991619	0.433224125765487	-0.904441923025305	0.984428529723046	0.566775874234513	0.4	0.367014646146732	0.0536227686291131	0.61458918980934	0.363387679177153	4	0.0530104090863988	0.195717063693985	0.406020458466373
Brain_Frontal_Cortex_BA9	BCAC_Overall_BreastCancer_EUR	0.2	0.589655507663989	0.331990046995912	0.901594785417142	NA	NA	0.284794522678775	1	-0.0644516716552165	-0.433839800845732	0.323485268570424	-0.0952380952380952	3	0.0371986904575419	0.0688221277152557	0.195717063693985
Brain_Hippocampus	BCAC_Overall_BreastCancer_EUR	0	0.0954155979072843	0.0266518557381129	0.134299748647721	0.0804562474428294	0.187361753840469	1.20997397277546e-06	0.136476304762032	0.145267573914148	0.0820542261767825	0.207316778088857	0.142044451543232	1297	0.0133131148594811	0.0532792512250604	0.162123202427971
Brain_Hippocampus	BCAC_Overall_BreastCancer_EUR	0.01	0.159345834612445	0.156907377890278	0.436460762180009	-0.0221370790872205	0.743312425210401	0.061722007528582	0.412280701754386	0.11756086214186	-0.0287905693363377	0.25897788097717	0.149138331425935	19	0.0323103556574539	0.0728349522635745	0.16784637642998
Brain_Hippocampus	BCAC_Overall_BreastCancer_EUR	0.05	-0.0246926461661368	0.0536299663959104	0.134791456593985	-0.688114238691369	0.806032584117441	0.773244006317121	0.142857142857143	0.0530082320254825	-0.187790244398203	0.287796015059278	0.0400427529869832	7	0.0200817567270593	0.0765054441370579	0.219549547048899
Brain_Hippocampus	BCAC_Overall_BreastCancer_EUR	0.1	0.00105048161998175	0.100154483237182	0.772000487365906	NA	NA	0.438512529891715	0.5	0.291874624059408	-0.0991350477088949	0.604805698877567	0.294261294261294	3	0.166955658198532	0.257405872260007	0.424873489479978
Brain_Hippocampus	BCAC_Overall_BreastCancer_EUR	0.2	-0.291944490578421	-0.247313416542766	0.772000487365906	NA	NA	0.438512529891715	0.5	0.396957184414875	0.0199531344024007	0.67512850541808	0.384615384615385	3	0.166955658198532	0.257405872260007	0.424873489479978
Brain_Hypothalamus	BCAC_Overall_BreastCancer_EUR	0	0.068975148666241	0.0367812119478074	0.176808922359741	0.12212081576374	0.2304266710331	4.26853273900065e-10	0.21257378174083	0.208574275360033	0.144808909779296	0.270614342060253	0.23837805279585	1230	0.0129364334485708	0.0558332885132467	0.151202385215204
Brain_Hypothalamus	BCAC_Overall_BreastCancer_EUR	0.01	0.0613203700347697	0.0968405880117715	0.216962100295095	-0.47795530594705	0.744839559489246	0.547112342924055	0.236363636363636	0.219007351068699	0.0171514765453827	0.403709850559421	0.276292309359535	10	0.026315566569641	0.0904574784683619	0.143061697833964
Brain_Nucleus_accumbens_basal_ganglia	BCAC_Overall_BreastCancer_EUR	0	0.13094115503703	0.0783498025805245	0.173452313820157	0.128958171684612	0.217249467700172	5.3700289261244e-14	0.210414316919866	0.18349593593626	0.131254290839177	0.234721255481094	0.213237364003343	1855	0.0123365200114027	0.0553728450732526	0.171064172781467
Brain_Nucleus_accumbens_basal_ganglia	BCAC_Overall_BreastCancer_EUR	0.01	0.103681537225214	0.133628010623228	0.295584618992072	-0.183223795630776	0.661043944229636	0.21920749371608	0.498245614035088	0.264043440975029	0.0702958040858546	0.438593453156934	0.331795496570789	19	0.0465581803028752	0.159367531551107	0.404480486416117
Brain_Nucleus_accumbens_basal_ganglia	BCAC_Overall_BreastCancer_EUR	0.05	-0.0400535122468245	-0.0584181869626293	0.763241831972104	-0.126961824811471	0.972450337224198	0.0774459730984204	0.771428571428571	0.585811836272439	0.372455287730063	0.740353195047474	0.612140356868437	6	0.0962436742919386	0.247453858611713	0.453299001198758
Brain_Nucleus_accumbens_basal_ganglia	BCAC_Overall_BreastCancer_EUR	0.1	0.182686541138835	0.17043375202	0.762441970074218	-0.366073994131187	0.983279164614843	0.133928555055319	0.7	0.1663134062948	-0.133749996449402	0.438443127633233	0.250197628458498	5	0.23750184496342	0.257405872260007	0.518596710845008
Brain_Nucleus_accumbens_basal_ganglia	BCAC_Overall_BreastCancer_EUR	0.2	0.134729970200053	0.161149473466161	0.975064615261134	NA	NA	0.142465515313483	1	0.41300262120053	0.0213569681336151	0.694756189994353	0.553846153846154	3	0.388001291552508	0.518596710845008	0.555949233680954
Brain_Putamen_basal_ganglia	BCAC_Overall_BreastCancer_EUR	0	0.109422107279511	0.0588597830465406	0.0965359658845978	0.0494968557159874	0.143147768676173	6.06974422472355e-05	0.131949971370369	0.0742653946791497	0.0186960248298766	0.129377360715541	0.118381257351416	1720	0.0123444374970024	0.049066275028379	0.143336815364305
Brain_Putamen_basal_ganglia	BCAC_Overall_BreastCancer_EUR	0.01	0.143570004671393	0.151755039049238	0.391228528864997	0.036038903093226	0.658661057536643	0.0325300215952356	0.391768631813126	0.0376580213167661	-0.0966325646384043	0.170602070292791	0.167051345752944	30	0.0337181534086683	0.116715284690914	0.45513404697579
Brain_Putamen_basal_ganglia	BCAC_Overall_BreastCancer_EUR	0.05	0.15465509691791	0.125950453123208	0.808132197037517	NA	NA	0.400957317952277	0.5	0.551723899202233	0.209047853437727	0.77372256566309	0.504957264957265	3	0.201588596653024	0.39477102257252	0.516172846375225
Brain_Spinal_cord_cervical_c-1	BCAC_Overall_BreastCancer_EUR	0	0.104399943475665	0.105751001441877	0.11827963477472	0.0533802581014858	0.18218399626386	0.000373792689816303	0.143058634360201	0.12730039578426	0.0520576008178498	0.201106015720607	0.150257813134015	901	0.014712154222717	0.0573010726258622	0.150044038929113
Brain_Substantia_nigra	BCAC_Overall_BreastCancer_EUR	0	0.0755620431605271	-0.0031327727931773	0.0888879684792947	0.0113439031292537	0.16536930604334	0.0247531100280032	0.113764627059019	0.10570803595297	0.0152121038977265	0.194486243023859	0.134922516868775	638	0.0176679316223988	0.0676865504714589	0.171877770259512
Brain_Substantia_nigra	BCAC_Overall_BreastCancer_EUR	0.01	0.00846655928545462	0.152322452674909	-0.912009063109922	-0.994259510848199	-0.152241362525102	0.0309153432284772	-0.9	0.482257610334412	0.21984468392914	0.67958953274912	0.486561264822134	5	0.0281538941364734	0.0610650040736267	0.19470611230959
Breast_Mammary_Tissue	BCAC_Overall_BreastCancer_EUR	0	0.108534737173977	0.0874081961807178	0.138040553396377	0.10317967089734	0.172562725438194	1.53373725925264e-14	0.173589443150059	0.141409761579119	0.0999832584843707	0.182346849892692	0.171560826078358	3072	0.0129872280385625	0.0548739629001858	0.172720888045266
Breast_Mammary_Tissue	BCAC_Overall_BreastCancer_EUR	0.01	0.0369445550500222	0.0478303841770158	0.359105426794732	0.17699105241302	0.517443618438634	0.000210126086012966	0.417401285842725	0.196569253784529	0.13234758068585	0.259147448693703	0.238373637528489	102	0.0233555059020984	0.069547773442404	0.27524194102938
Breast_Mammary_Tissue	BCAC_Overall_BreastCancer_EUR	0.05	-0.0147056615570489	0.0336028468683866	0.42826297139946	0.00812081266797242	0.719888808793556	0.0467590370799243	0.52343308865048	0.257133834020033	0.123808026942936	0.381340454663148	0.229440762930506	22	0.0283098744364453	0.0751115702064462	0.224263137088492
Breast_Mammary_Tissue	BCAC_Overall_BreastCancer_EUR	0.1	-0.00471328883666254	0.0599062923004721	0.567129693092386	-0.0100395692721676	0.860846029911964	0.054478497583473	0.517482517482518	0.176120288054239	-0.00640187950160041	0.347285671067981	0.177249836620151	12	0.0323411048667224	0.0727178799818214	0.215386740522693
Breast_Mammary_Tissue	BCAC_Overall_BreastCancer_EUR	0.2	-0.00700602829131251	0.0390138414406096	0.927691689098573	0.579419081232341	0.989487877920976	0.00259651250554261	0.714285714285714	0.141666236304557	-0.0965207572575707	0.364506603956132	0.125990726970519	7	0.0588135216474036	0.0941427855382793	0.317746367692011
Cells_Cultured_fibroblasts	BCAC_Overall_BreastCancer_EUR	0	0.0630297729381564	0.0477933439127779	0.165481750810219	0.139458200122767	0.191276876834692	1.52366011763808e-34	0.179345983137732	0.162036214585666	0.13085212649463	0.192899986245279	0.175704088567315	5414	0.0104201930428164	0.0465477665575983	0.183693341487626
Cells_Cultured_fibroblasts	BCAC_Overall_BreastCancer_EUR	0.01	0.05361161108608	0.0410010790696033	0.389055813303787	0.237384051426885	0.522210145500329	2.40574959277349e-06	0.416612630713731	0.162480976916101	0.108008138152367	0.215981098118555	0.189487232550116	138	0.0217129041090416	0.0720683023907517	0.249861673864099
Cells_Cultured_fibroblasts	BCAC_Overall_BreastCancer_EUR	0.05	0.0296193315625652	0.0509598840008893	0.644189829385126	0.334100687951291	0.828448118735273	0.000510374295829712	0.59	0.384623069169114	0.271450027825187	0.48730482242737	0.325276032910479	25	0.0157991238300395	0.290657099191182	0.572015037822872
Cells_Cultured_fibroblasts	BCAC_Overall_BreastCancer_EUR	0.1	-0.0598260867563447	-0.0161311256254905	0.455814778015215	-0.0986141632759845	0.794296795156619	0.10141693876134	0.367032967032967	0.360806045412482	0.205527600384528	0.49836414249281	0.340383726845478	14	0.0109567009533047	0.251095909647945	0.618781431417623
Cells_Cultured_fibroblasts	BCAC_Overall_BreastCancer_EUR	0.2	0.047082318573631	0.0843561097303717	0.981997449751896	NA	NA	0.120980627233883	1	0.810846022645145	0.627633089274958	0.908956415180778	0.713738368910783	3	0.663788411840853	0.690811314259766	0.794774585903103
Cells_EBV-transformed_lymphocytes	BCAC_Overall_BreastCancer_EUR	0	0.123629085498322	0.0954858312507781	0.148222343029064	0.0850529421488324	0.210204969519794	5.08718505857874e-06	0.195040141599672	0.13160375139664	0.0580140587300493	0.20377097466439	0.168678081788079	939	0.0182299102790968	0.064860356987133	0.21645247619464
Cells_EBV-transformed_lymphocytes	BCAC_Overall_BreastCancer_EUR	0.01	0.130066909179749	0.0614630008992144	-0.173039967297853	-0.915534208418781	0.837010660819074	0.780783170124491	0	0.229265403751127	-0.0619821525698409	0.484531888351308	0.335338345864662	5	0.0289720936191943	0.0585010636585248	0.251358605950254
Colon_Sigmoid	BCAC_Overall_BreastCancer_EUR	0	0.0837647003802234	0.059752484414612	0.101362611531342	0.0641939870552205	0.13825040045455	1.02656027759629e-07	0.13292608972706	0.100737794884424	0.0570714177464154	0.144019488465034	0.127232134734386	2745	0.0116409553861024	0.0528930803285088	0.179931607972412
Colon_Sigmoid	BCAC_Overall_BreastCancer_EUR	0.01	0.0540298193286394	0.0737187396329098	0.444942963999814	0.239380284485652	0.612328157181181	8.01079035405644e-05	0.44431588528409	0.0620327674629261	-0.0201954838326593	0.143427447666907	0.1250078364485	73	0.0282550415644761	0.109342683518507	0.322124898012484
Colon_Sigmoid	BCAC_Overall_BreastCancer_EUR	0.05	0.036209965409857	0.0904829559306771	0.776349826251509	0.471730626838035	0.915410540128569	0.000247881268732023	0.693627450980392	0.361697205230609	0.219758112495226	0.488640189117233	0.357020979317061	17	0.100630919897156	0.187802235226705	0.39753491294798
Colon_Sigmoid	BCAC_Overall_BreastCancer_EUR	0.1	0.00586943881816649	0.0421295294699947	0.79851477290114	0.214589692861095	0.961922085828446	0.0174832963169258	0.785714285714286	0.394101988690747	0.188064449852492	0.5669144529193	0.373446134780024	8	0.166694608287083	0.357467455082257	0.510638426049029
Colon_Sigmoid	BCAC_Overall_BreastCancer_EUR	0.2	0.00236872882774389	0.122356922557651	-0.850898284285286	-0.996808217003519	0.604726389925469	0.149101715714714	-0.4	0.0917190718327497	-0.226254678376887	0.392027661915909	0.249835819495262	4	0.103642866706592	0.36713123305105	0.640484163256425
Colon_Transverse	BCAC_Overall_BreastCancer_EUR	0	0.0951213457458003	0.0667703998557616	0.149494566903065	0.116192709782338	0.182460680538602	3.56689490369968e-18	0.17327463307501	0.16306968800959	0.123759287289071	0.20186906574724	0.183932992354461	3345	0.0119299837703292	0.0522248536298409	0.180834177759725
Colon_Transverse	BCAC_Overall_BreastCancer_EUR	0.01	0.0691119484616055	0.0389541244981514	0.367400099358494	0.159224452551779	0.544294224487792	0.000866043883203965	0.347939869758384	0.119220134943646	0.0469138930237329	0.190283527655717	0.146633294169244	79	0.0216935885477157	0.0882636198384571	0.199591102798473
Colon_Transverse	BCAC_Overall_BreastCancer_EUR	0.05	-0.0212685155695268	0.00813458259521237	0.208438132405714	-0.286292028032417	0.615419558697128	0.40652980665771	0.25077399380805	0.129798722822976	-0.0193446601506427	0.273291266668141	0.0933978757937299	18	0.0179557351187715	0.0558001257645259	0.0986458240957686
