tissue	phenotype	delta_0	var_err	var_beta_gene	var_beta_gene_null	var_gamma	sum_var_X
Brain_Substantia_nigra	UKB_20002_1462_self_reported_crohns_disease	0.002740792706995537	4.094592200565962e-6	3.9234494625070285e-6	4.785568287652838e-7	1.0529735613464561	2028.9104561391684
Brain_Substantia_nigra	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.0031298845517151604	9.92503163986187e-6	8.257111192792203e-6	0	1.0531828061959057	2028.9104561391684
Cells_Cultured_fibroblasts	SSGAC_Education_Years_Pooled	0.0038797051065385673	1.0115880011097512e-5	1.4590818453246305e-5	0	0.39412884134189063	7461.110582697595
Breast_Mammary_Tissue	SSGAC_Education_Years_Pooled	0.0038122506957351918	9.820041175754832e-6	1.2676257495354115e-5	9.85297937980403e-22	0.40651770617956645	7492.549469080188
Brain_Substantia_nigra	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.003940635633303134	1.8037634858188044e-5	1.3256665800814222e-5	9.357965573771637e-20	1.05315138263129	2028.9104561391684
Brain_Substantia_nigra	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	0.0025995125472943804	3.850654721733969e-6	4.4566878003481185e-6	0	1.053190575873079	2028.9104561391684
Brain_Substantia_nigra	MAGNETIC_HDL.C	0.01194559250735648	9.127370403026684e-5	9.04605564347432e-5	6.64272051166779e-6	1.0528196218404466	2006.9480637148467
Brain_Substantia_nigra	UKB_20002_1616_self_reported_insomnia	0.0026180271621542885	3.753521854873473e-6	4.792812201671132e-6	3.6754490841313115e-7	1.0530139137162589	2028.9104561391684
Brain_Substantia_nigra	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.0029013246201775936	5.247779581639227e-6	4.232691084062942e-6	0	1.0528802240250457	2028.9104561391684
Brain_Substantia_nigra	UKB_20002_1261_self_reported_multiple_sclerosis	0.0031702255906658245	1.4400286797122652e-5	1.0599268763921306e-5	0	1.053160648264874	2028.9104561391684
Brain_Substantia_nigra	Astle_et_al_2016_Eosinophil_counts	0.006013293357078626	4.231863234795098e-5	1.3547066188258976e-5	9.61683433407158e-7	1.0527863095941417	2027.0196717723024
Brain_Substantia_nigra	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.003143240137408743	1.1175091353229315e-5	4.2651085966509096e-6	0	1.0528118293877267	2028.9104561391684
Brain_Substantia_nigra	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.004361516171378095	1.1636383395802499e-5	1.0370326832644311e-5	1.1940604643916613e-6	1.053192178142371	2028.9104561391684
Breast_Mammary_Tissue	Astle_et_al_2016_Red_blood_cell_count	0.006097616034480846	3.41316299960999e-5	2.7988946841508613e-5	4.240440828613404e-21	0.43416793736400205	7502.742693759751
Brain_Substantia_nigra	UKB_20002_1262_self_reported_parkinsons_disease	0.002723128296050699	3.980324169146504e-6	4.496212392652509e-6	4.372924306217925e-7	1.052887399533653	2028.9104561391684
Brain_Substantia_nigra	UKB_6152_8_diagnosed_by_doctor_Asthma	0.003820548108274814	1.6010511799535004e-5	1.2386714009941818e-5	3.2151376763550736e-7	1.0531703389898226	2028.9104561391684
Brain_Substantia_nigra	MAGNETIC_CH2.DB.ratio	0.010319186663014445	6.662151169652245e-5	8.936418457671736e-5	5.412390176627952e-6	1.0529166103145855	2007.633545068204
Brain_Substantia_nigra	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	0.0028765618324466846	4.199747810099581e-6	4.7532516092315136e-6	0	1.053165199246117	2028.9104561391684
Breast_Mammary_Tissue	Astle_et_al_2016_Granulocyte_count	0.006022019964757894	4.114434570530055e-5	3.482343162192357e-5	5.295562039702379e-19	0.4341682667974703	7502.546090159751
Brain_Substantia_nigra	UKB_20002_1463_self_reported_ulcerative_colitis	0.00296770559058617	5.750408236277015e-6	5.118323235776323e-6	0	1.0527636296450014	2028.9104561391684
Brain_Substantia_nigra	UKB_20002_1453_self_reported_psoriasis	0.003730908314306541	4.906609742623539e-5	2.427672179342268e-5	3.7678980079235624e-6	1.0530041122318397	2028.9104561391684
Brain_Substantia_nigra	UKB_20002_1222_self_reported_type_1_diabetes	0.002861151181504491	6.038405775790605e-6	6.1107236792756955e-6	3.144729277964806e-7	1.052869915382972	2028.9104561391684
Brain_Substantia_nigra	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.004882914135229992	1.6798105417403343e-5	1.5616399788779553e-5	3.228182938922611e-7	1.0531687133166818	2028.9104561391684
Brain_Spinal_cord_cervical_c-1	BCAC_ER_positive_BreastCancer_EUR	0.0047389975793621295	1.1842928348191409e-5	1.4587995177444881e-5	0	0.9295599488733824	2928.7202385641663
Brain_Substantia_nigra	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	0.002922511560941172	4.562262345850201e-6	4.418766365962881e-6	0	1.0531909485333355	2028.9104561391684
Brain_Substantia_nigra	UKB_20002_1473_self_reported_high_cholesterol	0.0032598432919557717	6.148692426258052e-6	5.749976945399931e-6	1.5627843561787063e-7	1.0530597929370324	2028.9104561391684
Breast_Mammary_Tissue	PGC_ADHD_EUR_2017	0.007866842309729142	3.54723617364697e-5	5.6989863621732605e-5	2.048851628435312e-6	0.4337317484797593	7503.095401828122
Brain_Spinal_cord_cervical_c-1	BCAC_Overall_BreastCancer_EUR	0.005141132969040524	1.5591058526547283e-5	1.4440139273620525e-5	1.3619822433609156e-6	0.9296021615042848	2926.2371148088364
Brain_Spinal_cord_cervical_c-1	BCAC_ER_negative_BreastCancer_EUR	0.00499787711357527	1.401669587144457e-5	1.4263219972854731e-5	8.054601476393237e-7	0.9294986878502	2925.424154284795
Brain_Substantia_nigra	UKB_20002_1289_self_reported_schizophrenia	0.0026779436439861495	3.498567794130704e-6	4.3267748147267985e-6	0	1.0531887972519969	2028.9104561391684
Brain_Substantia_nigra	Astle_et_al_2016_Granulocyte_count	0.0058820723888547335	3.499692129069566e-5	1.872365159242529e-5	1.8278300894077634e-6	1.0529438011727579	2027.0856206523024
Brain_Substantia_nigra	BCAC_ER_positive_BreastCancer_EUR	0.004655669220691988	1.0626845504433839e-5	1.3381878444110799e-5	0	1.0531546683552897	2026.1192934209682
Breast_Mammary_Tissue	Astle_et_al_2016_Eosinophil_counts	0.006064906064380818	4.346463144581761e-5	2.6541391343056782e-5	0	0.4341576850242816	7502.543568919751
Breast_Mammary_Tissue	MAGIC_ln_FastingInsulin	0.008247275328749845	4.0793102437166714e-5	6.132864094891582e-5	3.0010092870663567e-7	0.4341065287454778	7492.505274057638
Breast_Mammary_Tissue	Astle_et_al_2016_Platelet_count	0.006276269067457331	3.626953586256747e-5	2.4784739598209467e-5	9.616146063440217e-7	0.434149212338968	7502.515634679751
Breast_Mammary_Tissue	IBD.EUR.Crohns_Disease	0.013646730604643999	1.3163026763012616e-4	1.723104803406737e-4	3.114471879763971e-6	0.43375762806164325	7500.902123601436
Breast_Mammary_Tissue	GIANT_HEIGHT	0.005952414333181291	2.9403621844912178e-5	1.8370307174347124e-5	8.033369254165541e-7	0.4338350894713955	7483.5492832800655
Breast_Mammary_Tissue	MAGIC_FastingGlucose	0.007449863071392094	3.280752503859481e-5	5.8857478266082746e-5	3.85286536429384e-7	0.4337547395484439	7488.649778169047
Brain_Substantia_nigra	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	0.0026782671380003813	3.765676718311495e-6	4.100850554000242e-6	0	1.0531320815578944	2028.9104561391684
Breast_Mammary_Tissue	Astle_et_al_2016_Neutrophil_count	0.005974472733154291	3.9056353596876734e-5	3.3749226063598794e-5	2.236959618134164e-7	0.43416148166816804	7502.535150319751
Breast_Mammary_Tissue	MAGNETIC_HDL.C	0.012518139084878964	1.0194167976485511e-4	2.4867733816985946e-4	1.526859336291329e-6	0.43423811523601763	7434.180031296664
Breast_Mammary_Tissue	IBD.EUR.Ulcerative_Colitis	0.01177488760131071	1.0932878967608752e-4	1.5488652830848116e-4	9.007622293093309e-6	0.43342685037791906	7499.361372510987
Breast_Mammary_Tissue	ENIGMA_Intracraneal_Volume	0.016231098834567335	1.550156978861979e-4	2.7297321258336154e-4	2.6391174205823262e-18	0.4344169073036388	7492.1217977210845
Brain_Substantia_nigra	BCAC_ER_negative_BreastCancer_EUR	0.004934299845302627	1.284377182830169e-5	1.237096345645119e-5	0	1.052632879301423	2025.1313507435646
Cells_Cultured_fibroblasts	Astle_et_al_2016_Myeloid_white_cell_count	0.005919312054660058	3.623581263715005e-5	3.53309763414867e-5	1.7945563156079018e-6	0.4203168191842383	7466.07096129386
Brain_Substantia_nigra	BCAC_Overall_BreastCancer_EUR	0.005146207590421551	1.339105935728374e-5	1.3692765214434264e-5	0	1.0498128802413986	2025.6589155717027
Breast_Mammary_Tissue	Astle_et_al_2016_Monocyte_count	0.00604360182149347	3.906519318297706e-5	2.8999369523094687e-5	1.8571160592453305e-6	0.43417796496447014	7501.926181000383
Breast_Mammary_Tissue	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.013840371414359372	2.564187173685106e-4	1.9339036482257259e-4	0	0.4109314293923224	7484.17929139037
Cells_Cultured_fibroblasts	SSGAC_Depressive_Symptoms	0.0039895678539527005	1.005890696045768e-5	2.1443714978258416e-5	5.656060716327796e-16	0.4029613423633501	7456.739461674183
Breast_Mammary_Tissue	Astle_et_al_2016_Reticulocyte_count	0.006187351428848316	4.2976754382174306e-5	2.93280818297112e-5	3.2822409891899523e-24	0.4341675160213865	7502.733457519751
Breast_Mammary_Tissue	UKB_20002_1289_self_reported_schizophrenia	0.002868220623102816	5.222983672336822e-6	1.0353649988527622e-5	6.99675993208101e-7	0.4343510607383617	7500.785405316009
Breast_Mammary_Tissue	Astle_et_al_2016_White_blood_cell_count	0.006379067229400925	5.689759033167477e-5	3.97272440551375e-5	4.166355878713277e-6	0.43415031346693794	7502.729754139751
Breast_Mammary_Tissue	Astle_et_al_2016_High_light_scatter_reticulocyte_count	0.006133339577220157	4.254623613703276e-5	2.5282394004783914e-5	0	0.43416413827089756	7502.717544279751
Brain_Substantia_nigra	EAGLE_Eczema	0.005019644754416759	1.4063006576085355e-5	1.2842250330317803e-5	3.3775855540011796e-7	1.0489684908562042	2022.4625577987144
Breast_Mammary_Tissue	IBD.EUR.Inflammatory_Bowel_Disease	0.010903161985353623	9.056873520161515e-5	1.170987652869172e-4	5.762645244499343e-6	0.43411746611183283	7496.014902607079
Breast_Mammary_Tissue	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.006035551607009384	4.320827708617404e-5	2.6750672098608904e-5	0	0.4341592213320349	7502.519514119751
Cells_Cultured_fibroblasts	Astle_et_al_2016_Granulocyte_count	0.0058854587348126765	3.520432803135805e-5	3.503155351050692e-5	0	0.4204136138523537	7466.02687635386
Breast_Mammary_Tissue	GEFOS_Forearm	0.007546393106558297	3.374754848678664e-5	7.96598653679976e-5	1.821134562317926e-27	0.43422221493880586	-18581.23577317973
Cells_Cultured_fibroblasts	Astle_et_al_2016_Eosinophil_counts	0.005836234876838702	3.421447991593921e-5	3.439632687400863e-5	0	0.42024219229411724	7466.0579591938595
Breast_Mammary_Tissue	pgc.scz2	0.005916328100942728	2.6236754427812076e-5	2.325735618004244e-5	3.2294504164531666e-18	0.4334660766666422	7501.9830096031155
Cells_Cultured_fibroblasts	MAGIC_FastingGlucose	0.007793724089291738	3.7631954307359514e-5	5.5835896174682955e-5	0	0.41997027070188325	7454.089931662794
Breast_Mammary_Tissue	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	0.0060114237118572625	4.068345568467109e-5	3.470352461237013e-5	5.09695265857368e-7	0.4341565467693262	7502.5052703397505
Breast_Mammary_Tissue	Astle_et_al_2016_Lymphocyte_counts	0.0063816069314057405	5.531245786883229e-5	3.550742850407956e-5	0	0.4341686088195704	7502.381285739751
Breast_Mammary_Tissue	Jones_et_al_2016_Chronotype	0.00522729253606092	1.7627066230515e-5	2.818602005532365e-5	7.411337839256913e-20	0.4329286703094763	7490.520527231716
Cells_Cultured_fibroblasts	MAGIC_ln_FastingInsulin	0.008376411315391755	4.1943731583038074e-5	7.651872085927256e-5	4.3991211949925697e-8	0.4198219812601211	7464.760673785264
Breast_Mammary_Tissue	Astle_et_al_2016_Myeloid_white_cell_count	0.0060601961842404305	4.211932130686737e-5	3.5570021752542686e-5	6.905477808068326e-17	0.43416250983392446	7502.59272085975
Breast_Mammary_Tissue	Jones_et_al_2016_SleepDuration	0.004885930132547809	1.506097170591073e-5	2.97738784879625e-5	0	0.43228423689804785	7490.698513012634
Cells_Cultured_fibroblasts	Astle_et_al_2016_Sum_basophil_neutrophil_counts	0.005863429829058813	3.4331311001017196e-5	3.396810620170582e-5	4.122315131840353e-7	0.4204140366999642	7466.05994317386
Cells_Cultured_fibroblasts	Astle_et_al_2016_Platelet_count	0.006331994422993396	3.576553991658739e-5	2.8979662446622668e-5	7.604003312202236e-7	0.42037332474458716	7466.09713121386
Breast_Mammary_Tissue	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.0031069840401989576	6.197132496070574e-6	1.1353305282023312e-5	1.3567108730654733e-6	0.4343983019769447	7500.785405316009
Brain_Substantia_nigra	CARDIoGRAM_C4D_CAD_ADDITIVE	0.003961193532345027	7.859048708805368e-6	7.918639561173586e-6	1.1062919994374529e-20	1.0535282292663966	2048.8337394921655
Breast_Mammary_Tissue	UKB_20002_1222_self_reported_type_1_diabetes	0.0030786291190350538	9.266811518393102e-6	9.112932332338025e-6	4.284491177469338e-7	0.43441580900637455	7500.785405316009
Breast_Mammary_Tissue	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.00394331094180286	2.1431334443748868e-5	1.420169467824497e-5	6.281587117623058e-7	0.4344025950147917	7500.785405316009
Breast_Mammary_Tissue	UKB_20002_1309_self_reported_osteoporosis	0.0030042771241695905	5.332095500623154e-6	9.657159554544021e-6	9.246438593312806e-20	0.43442292090567786	7500.785405316009
Breast_Mammary_Tissue	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.0029092742731601233	5.42216074617697e-6	1.0076079747943858e-5	0	0.4344220647659669	7500.785405316009
Cells_Cultured_fibroblasts	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	0.003152414561762553	6.44730353844445e-6	1.15699927896266e-5	1.257833676499739e-7	0.4204561561552874	7470.401561203649
Breast_Mammary_Tissue	MAGNETIC_CH2.DB.ratio	0.010937412478447107	8.734429059903955e-5	2.3591038667801855e-4	1.1383044329372453e-5	0.4335970110008906	7434.429931633891
Cells_Cultured_fibroblasts	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.0031773004958289093	7.401158297629783e-6	9.754909523186134e-6	0	0.42047201248769134	7470.401561203649
Breast_Mammary_Tissue	UKB_20127_Neuroticism_score	0.003951373237419532	1.0388094774029873e-5	1.4162472636935958e-5	8.090003320446376e-7	0.4344038584346881	7500.785405316009
Breast_Mammary_Tissue	UKB_20002_1065_self_reported_hypertension	0.004180235405183462	1.1037863928969988e-5	1.4356443045893422e-5	1.670904446036472e-19	0.43442111253131827	7500.785405316009
Breast_Mammary_Tissue	UKB_20002_1265_self_reported_migraine	0.003056607641666634	5.831177289937494e-6	1.1190781279030379e-5	2.7466329730162387e-19	0.43441521431175195	7500.785405316009
Breast_Mammary_Tissue	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.0028028704804135803	5.037155948010721e-6	1.0139956176659252e-5	1.7562569604747503e-21	0.43441738092613863	7500.785405316009
Breast_Mammary_Tissue	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	0.003133801929886467	6.261060485365748e-6	1.1259072825257296e-5	3.7500750708678914e-7	0.43441397683191074	7500.785405316009
Breast_Mammary_Tissue	UKB_20002_1473_self_reported_high_cholesterol	0.003514653906858497	9.451092602293553e-6	1.0846579210629657e-5	3.3186256249458744e-26	0.4344231323726439	7500.785405316009
Breast_Mammary_Tissue	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.0032423508076225922	1.3672938835541973e-5	1.3612208967439621e-5	1.9494467211426643e-21	0.43442071963621187	7500.785405316009
Cells_Cultured_fibroblasts	MAGNETIC_CH2.DB.ratio	0.01144787900571815	1.0027919838703336e-4	2.1821533244011635e-4	1.3376497958523913e-18	0.4203293313418058	7416.464433949611
Breast_Mammary_Tissue	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	0.0031115139388189646	5.770651259465832e-6	1.0164507890922493e-5	3.9876095067402724e-19	0.4344206118288464	7500.785405316009
Breast_Mammary_Tissue	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	0.004377669256615551	1.1575748644384668e-5	2.1587734842394334e-5	8.996518358401339e-7	0.4344004332639861	7500.785405316009
Breast_Mammary_Tissue	UKB_6152_8_diagnosed_by_doctor_Asthma	0.003903553904061986	1.6965598370906116e-5	1.4488666025882063e-5	3.9430389873573864e-21	0.43440757363354443	7500.785405316009
Cells_Cultured_fibroblasts	Astle_et_al_2016_Lymphocyte_counts	0.00627454744293713	4.67342259406851e-5	3.8183316893023416e-5	0	0.42035608430273247	7465.90251903386
Breast_Mammary_Tissue	UKB_20002_1616_self_reported_insomnia	0.0028022495412430674	4.715697748040015e-6	1.0958814901844552e-5	3.206407917295019e-7	0.4343979943134639	7500.785405316009
Cells_Cultured_fibroblasts	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.0058434748642502725	3.37586533044375e-5	3.469281826339766e-5	1.9348636973305507e-18	0.42038655719058826	7466.03382665386
Cells_Cultured_fibroblasts	MAGNETIC_LDL.C	0.015639915026866534	1.6762919559749095e-4	4.165188455770839e-4	2.7519875728685207e-7	0.4204043078086227	7412.187039871522
Breast_Mammary_Tissue	UKB_20002_1453_self_reported_psoriasis	0.003736583674451617	4.5642498990270945e-5	2.501707477299902e-5	1.924531494015798e-6	0.4344225923098608	7500.785405316009
Breast_Mammary_Tissue	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.003312452472227331	2.2235909102204977e-5	6.145396420962439e-6	0	0.43442254021179266	7500.785405316009
Cells_Cultured_fibroblasts	MAGNETIC_IDL.TG	0.012269340528324313	1.0459928448601539e-4	2.8021582866484746e-4	6.4864348183808685e-6	0.42036900059751825	7421.705392184991
Breast_Mammary_Tissue	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.00506298197726897	1.9966223482028888e-5	2.717633467178426e-5	1.5048887832263985e-18	0.434420968981215	7500.785405316009
Breast_Mammary_Tissue	MAGNETIC_IDL.TG	0.01201081806046079	9.11239589334637e-5	2.496338354933572e-4	0	0.43414788969868867	7432.902234375305
Breast_Mammary_Tissue	MAGNETIC_LDL.C	0.015310848792368935	1.535465789470205e-4	3.856853764654536e-4	1.017625003223369e-6	0.4342690808674947	7430.092994928089
Breast_Mammary_Tissue	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	0.003374723971270207	1.5334231714963266e-5	1.2480045860723118e-5	1.7137095301921746e-21	0.4344193592149754	7500.785405316009
Breast_Mammary_Tissue	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.0044945125367514376	1.2273210511343159e-5	2.4980121140526732e-5	6.126060217892625e-8	0.4344097588398432	7500.785405316009
Breast_Mammary_Tissue	UKB_1807_Fathers_age_at_death	0.0036689492095926734	8.119666328218775e-6	1.2828120055417476e-5	1.658733982616952e-7	0.4344230959145666	7500.785405316009
Cells_Cultured_fibroblasts	UKB_20002_1289_self_reported_schizophrenia	0.002978651995140595	5.906501982771321e-6	1.1047923372876925e-5	3.142181985307109e-7	0.4204786180702764	7470.401561203649
Cells_Cultured_fibroblasts	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.0034242850666320697	2.736421624735813e-5	2.3631466473492747e-6	0	0.4204606449402786	7470.401561203649
Cells_Cultured_fibroblasts	UKB_20002_1111_self_reported_asthma	0.003798063266026685	1.1307846333894052e-5	1.4264159122625738e-5	7.855432786483803e-7	0.4204562594018783	7470.401561203649
Cells_Cultured_fibroblasts	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.0031496475055998053	6.279094672168681e-6	1.2023558204513611e-5	0	0.4204557016582648	7470.401561203649
Breast_Mammary_Tissue	UKB_20002_1462_self_reported_crohns_disease	0.00288957511437137	4.987332768626464e-6	1.0070990083914373e-5	5.947734357116935e-23	0.4344175691568769	7500.785405316009
Breast_Mammary_Tissue	UKB_20002_1261_self_reported_multiple_sclerosis	0.003264685968362427	1.1534372832944581e-5	1.048608051816479e-5	1.0534885966531288e-6	0.43441403616022595	7500.785405316009
Cells_Cultured_fibroblasts	Astle_et_al_2016_Monocyte_count	0.0060922134881302775	3.902678853254269e-5	2.8321553831783818e-5	2.714380539684104e-18	0.42041915341343383	7465.888989923351
Breast_Mammary_Tissue	UKB_20002_1111_self_reported_asthma	0.003905657849936269	1.7230902011139727e-5	1.4748860805288557e-5	1.8173188724070902e-6	0.43441432611110875	7500.785405316009
Breast_Mammary_Tissue	UKB_1160_Sleep_duration	0.003537954345799491	7.496354227625845e-6	1.2577437442678064e-5	1.3523780250610494e-7	0.43442317095885585	7500.785405316009
Cells_Cultured_fibroblasts	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.0029943866592088545	5.409457361749269e-6	1.3055001469783479e-5	2.5182932994618234e-7	0.4204733604400033	7470.401561203649
Breast_Mammary_Tissue	UKB_23099_Body_fat_percentage	0.004703698115619683	1.4767739122061091e-5	1.6346593308806367e-5	8.480426774628626e-19	0.43442282984569786	7500.785405316009
Breast_Mammary_Tissue	UKB_20022_Birth_weight	0.005007239025976023	1.5136642663057989e-5	2.6391300573458808e-5	5.845837302217911e-7	0.43441288521897237	7500.785405316009
Breast_Mammary_Tissue	BCAC_Overall_BreastCancer_EUR	0.00547847401419774	1.8425045111664506e-5	3.245996877517178e-5	1.259982985052835e-18	0.43399442180640946	7505.566414912625
Breast_Mammary_Tissue	UKB_3526_Mothers_age_at_death	0.004009732302205411	9.770527359361115e-6	1.868286105788231e-5	8.976528985722325e-19	0.4344042092482593	7500.785405316009
Breast_Mammary_Tissue	UKB_20002_1466_self_reported_gout	0.0031407639487665206	6.70718495379333e-6	1.0032864969113783e-5	4.295245801724406e-19	0.43442276078861636	7500.785405316009
Cells_Cultured_fibroblasts	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.004686606092631001	1.4446894477545118e-5	2.4519683402342664e-5	8.844619438601299e-7	0.42047704337802067	7470.401561203649
Breast_Mammary_Tissue	UKB_20002_1262_self_reported_parkinsons_disease	0.0028944759171069456	5.144015735384457e-6	1.0663331426110258e-5	1.9019867903786025e-7	0.4344173089228886	7500.785405316009
Cells_Cultured_fibroblasts	UKB_3526_Mothers_age_at_death	0.0041673614746045844	1.1048130694135005e-5	2.092345544178119e-5	1.8718262138137536e-7	0.4204804818168344	7470.401561203649
Cells_Cultured_fibroblasts	UKB_20002_1463_self_reported_ulcerative_colitis	0.003088663214387532	6.185992283606516e-6	1.1833911646526305e-5	5.598302107755366e-22	0.42044121185525596	7470.401561203649
Cells_Cultured_fibroblasts	UKB_20002_1223_self_reported_type_2_diabetes	0.0030112779371945487	5.562370181845913e-6	1.168254132066878e-5	0	0.42047642257166107	7470.401561203649
Breast_Mammary_Tissue	UKB_21001_Body_mass_index_BMI	0.004828784960922138	1.5558956432641293e-5	1.7622242236018623e-5	0	0.4344193851967016	7500.785405316009
Breast_Mammary_Tissue	UKB_50_Standing_height	0.006974012476222226	4.449911930254919e-5	3.436757783025101e-5	2.700301760001045e-18	0.43439682506476895	7500.785405316009
Breast_Mammary_Tissue	UKB_20016_Fluid_intelligence_score	0.0064536849008221125	2.5259312973574957e-5	4.341449334296521e-5	4.6863474413984815e-21	0.4343359634716699	7500.785405316009
Cells_Cultured_fibroblasts	UKB_23099_Body_fat_percentage	0.004815239738625801	1.497055306712539e-5	1.9448552588513366e-5	3.1356479792919507e-21	0.4204782200910464	7470.401561203649
Cells_Cultured_fibroblasts	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.005265407260565518	2.0185075901697414e-5	3.322444662640819e-5	0	0.42046698131124366	7470.401561203649
Cells_Cultured_fibroblasts	UKB_50_Standing_height	0.0069857083375767254	4.2470241511743165e-5	5.7015087166146095e-5	6.379015740545803e-19	0.4204809292942836	7470.401561203649
Breast_Mammary_Tissue	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	0.003902659869628613	1.3946297837545866e-5	1.2412524702083298e-5	0	0.43438692124295536	7500.785405316009
Cells_Cultured_fibroblasts	UKB_20002_1265_self_reported_migraine	0.003165008447940134	6.621857821017543e-6	1.1631534862485623e-5	4.324434607010915e-8	0.4204533367543275	7470.401561203649
Cells_Cultured_fibroblasts	MAGNETIC_HDL.C	0.013015649013231335	1.310481180622588e-4	2.2629713249557306e-4	2.773362343883659e-6	0.4204132919721187	7415.257254660294
Cells_Cultured_fibroblasts	UKB_20002_1616_self_reported_insomnia	0.002904954933657147	5.533701497282189e-6	1.173514359745843e-5	7.927248074916131e-8	0.42042879572361913	7470.401561203649
Cells_Cultured_fibroblasts	UKB_20002_1261_self_reported_multiple_sclerosis	0.0031470034623659318	7.569793766234369e-6	1.128183717537131e-5	2.2395492457250186e-21	0.4204808242945214	7470.401561203649
Breast_Mammary_Tissue	UKB_1180_Morning_or_evening_person_chronotype	0.003855185477406325	9.574345726635195e-6	1.2933215250373621e-5	2.3505319932827555e-18	0.4344155020156001	7500.785405316009
Breast_Mammary_Tissue	UKB_20002_1223_self_reported_type_2_diabetes	0.002953585295552229	5.321294022066273e-6	1.021712104617439e-5	7.018971789950578e-8	0.4344229504916316	7500.785405316009
Cells_Cultured_fibroblasts	UKB_20002_1461_self_reported_inflammatory_bowel_disease	0.002858642845284538	5.097976649410697e-6	1.2154254382598112e-5	3.3942720996634797e-7	0.4204773183118356	7470.401561203649
Cells_Cultured_fibroblasts	UKB_21001_Body_mass_index_BMI	0.0049225788542681375	1.6015566376147823e-5	1.838070664625638e-5	9.610974399567943e-19	0.42048088533494044	7470.401561203649
Cells_Cultured_fibroblasts	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	0.0028930837206303057	5.311967459343218e-6	1.1537778881432617e-5	3.810718619553875e-19	0.42048092946942894	7470.401561203649
Cells_Cultured_fibroblasts	UKB_1180_Morning_or_evening_person_chronotype	0.003967211335274793	9.849260546975633e-6	1.6817557381592085e-5	2.52913042436222e-21	0.4204696405050578	7470.401561203649
Breast_Mammary_Tissue	CNCR_Insomnia_all	0.0050917802985506995	1.6339378844356887e-5	3.5142713298494065e-5	2.8213993413475064e-7	0.43411865746333816	7493.463768919054
Breast_Mammary_Tissue	BCAC_ER_negative_BreastCancer_EUR	0.00532496295547144	1.6833030776884496e-5	3.2649016399685245e-5	9.239153987905773e-7	0.4340800524391579	7501.106416659076
Breast_Mammary_Tissue	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	0.002773595644820313	5.0751872424918765e-6	1.1071049079321129e-5	4.616029387259648e-19	0.4344161675412038	7500.785405316009
Breast_Mammary_Tissue	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	0.002864040132256222	5.1603712627866055e-6	1.0515104491024611e-5	1.6478064827167518e-8	0.4344090448298602	7500.785405316009
Cells_Cultured_fibroblasts	UKB_20002_1309_self_reported_osteoporosis	0.0030894596664738628	6.0005496692658236e-6	1.090850615861608e-5	0	0.4204683587912586	7470.401561203649
Breast_Mammary_Tissue	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	0.0029601698441928536	5.377444172076978e-6	1.2397372388602102e-5	1.9357075601749713e-22	0.43439873049207745	7500.785405316009
